job_id,workload,node_id,ttft_ms,decode_ms,tool_latency_ms,total_ms
rag_like_job_0,rag_like,rag_like_job_0_retriever,0.0,1000.0,1000.0,1000.0
rag_like_job_0,rag_like,rag_like_job_0_domain_0,103.74275207519531,2256.4491424560547,0.0,2360.19189453125
rag_like_job_0,rag_like,rag_like_job_0_domain_1,103.03046417236328,2241.3840866088867,0.0,2344.41455078125
rag_like_job_0,rag_like,rag_like_job_0_domain_2,102.33942413330078,2249.851005554199,0.0,2352.1904296875
rag_like_job_0,rag_like,rag_like_job_0_domain_3,102.8963851928711,2244.544776916504,0.0,2347.441162109375
rag_like_job_0,rag_like,rag_like_job_0_critic,114.82646179199219,2248.523147583008,0.0,2363.349609375
rag_like_job_0,rag_like,rag_like_job_0_final,101.05561828613281,2236.269332885742,0.0,2337.324951171875
rag_like_job_1,rag_like,rag_like_job_1_retriever,0.0,1000.0,1000.0,1000.0
rag_like_job_1,rag_like,rag_like_job_1_domain_0,102.56041717529297,2241.482551574707,0.0,2344.04296875
rag_like_job_1,rag_like,rag_like_job_1_domain_1,102.71097564697266,2246.5797958374023,0.0,2349.290771484375
rag_like_job_1,rag_like,rag_like_job_1_domain_2,102.97698974609375,2251.9326782226562,0.0,2354.90966796875
rag_like_job_1,rag_like,rag_like_job_1_domain_3,102.69087982177734,2259.5515518188477,0.0,2362.242431640625
rag_like_job_1,rag_like,rag_like_job_1_critic,114.20556640625,2247.2275390625,0.0,2361.43310546875
rag_like_job_1,rag_like,rag_like_job_1_final,101.27545928955078,2252.557548522949,0.0,2353.8330078125
rag_like_job_2,rag_like,rag_like_job_2_retriever,0.0,1000.0,1000.0,1000.0
rag_like_job_2,rag_like,rag_like_job_2_domain_0,103.22857666015625,2246.3727416992188,0.0,2349.601318359375
rag_like_job_2,rag_like,rag_like_job_2_domain_1,102.88441467285156,2239.6558685302734,0.0,2342.540283203125
rag_like_job_2,rag_like,rag_like_job_2_domain_2,103.43097686767578,2236.825370788574,0.0,2340.25634765625
rag_like_job_2,rag_like,rag_like_job_2_domain_3,102.62255859375,2239.607177734375,0.0,2342.229736328125
rag_like_job_2,rag_like,rag_like_job_2_critic,114.0126724243164,2254.1999740600586,0.0,2368.212646484375
rag_like_job_2,rag_like,rag_like_job_2_final,101.01030731201172,2242.0844192504883,0.0,2343.0947265625
rag_like_job_3,rag_like,rag_like_job_3_retriever,0.0,1000.0,1000.0,1000.0
rag_like_job_3,rag_like,rag_like_job_3_domain_0,102.25762939453125,2233.0509643554688,0.0,2335.30859375
rag_like_job_3,rag_like,rag_like_job_3_domain_1,103.20716857910156,2231.6885833740234,0.0,2334.895751953125
rag_like_job_3,rag_like,rag_like_job_3_domain_2,102.97420501708984,2231.199867248535,0.0,2334.174072265625
