baseline,arrival_rate_jobs_per_s,completed_jobs,jobs_per_s,tokens_per_s,jct_p50_ms,jct_p90_ms,jct_p99_ms,ttft_p50_ms,ttft_p90_ms,ttft_p99_ms,tpot_p50_ms,tpot_p90_ms,tpot_p99_ms,queue_wait_ms,mesh_wait_ms,cross_job_prefix_hit_rate,cross_job_prefix_compute_hits,sram_hit_rate,sram_evictions,sram_reload_bytes,mesh_total_traffic_bytes,mesh_hotspot_ratio,computed_prefill_tokens,avoided_prefill_tokens,compute_energy_j,mesh_energy_j,sram_energy_j,offwafer_energy_j,energy_per_job_j,decode_shared_kv_read_bytes,decode_shared_kv_read_bytes_without_cohort,decode_kv_read_reduction_ratio,shared_attention_cost_model_source,shared_attention_fit_hash,cohort_latency_predicted_ms,cohort_latency_observed_or_fitted_ms,shared_attention_accounting_mode,shared_attention_prediction_stat,cross_region_kv_transfer_bytes,num_decode_cohorts,avg_cohort_size,candidate_cohorts,accepted_cohorts,rejected_wait_cost,rejected_slo_risk,rejected_low_saving,rejected_critical_path,rejected_queue_pressure,rejected_remote_shared_kv,accepted_avg_size,accepted_avg_wait_ms,replica_bytes_total,saved_mesh_traffic_bytes,replication_transfer_bytes,replication_actual_transfer_bytes,shared_prefill_compute_ms_saved,sram_read_bytes,sram_write_bytes,offwafer_reload_bytes,shared_kv_extraction_overhead_ms,placement_planning_overhead_ms,replication_planning_overhead_ms,decode_cohort_planning_overhead_ms,scheduling_loop_overhead_ms,total_runtime_overhead_ms,overhead_per_job_ms,overhead_fraction_of_jct,adaptive_policy_mix_apc,adaptive_policy_mix_pat,adaptive_policy_mix_waferagent,adaptive_wrong_choice_count,adaptive_non_worse_fraction,adaptive_effective_run_policy,reuse_group_size,shared_prefix_tokens,private_suffix_tokens,decode_tokens,num_agents_per_job,cross_job_prefix_hit_rate_observed
apc_like,2.0,50,1.304127227027403,24037.67304856909,10348.735370844952,10348.735370844981,10348.735370845,2.3046202924315367,3.4893072229888444,391.3602874679467,0.03953229243156642,0.03953229243156642,0.03953229243156642,82609.92523284946,0.0,0.0,0.0,0.4375,42.0,0.0,206467130982400.0,7.23916011181174,128000.0,384000.0,0.2113929216,41.29342619648,0.00268435456,0.0,0.8301500694528001,27487790694400.0,27487790694400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,549755.813888,0.0,cohort_stage,latency_p50_ms,27487790694400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1372.815359999996,50331648000.0,3355443200.0,0.0,52.31637228280306,245.62531430274248,0.052383169531822205,1.0994579643011093,125.94862468540668,501.6534496098757,10.033068992197514,0.0009694971059423591,0.0,0.0,0.0,0.0,0.0,,1,512,128,512,16,0.0
pat_like_traffic_only,2.0,50,1.3041204240715933,24037.54765648761,10348.93537084495,10348.935370844978,10348.935370845,2.5046202924313548,3.689307222989572,391.56028746794743,0.03953229243156642,0.03953229243156642,0.03953229243156642,82609.92523284946,0.0,0.0,0.0,0.4375,42.0,0.0,206467130982400.0,7.23916011181174,128000.0,384000.0,0.2113929216,41.29342619648,0.00268435456,0.0,0.8301500694528001,27487790694400.0,27487790694400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,549755.813888,0.0,cohort_stage,latency_p50_ms,27487790694400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1372.815359999996,50331648000.0,3355443200.0,0.0,52.3167634382844,156.9068906828761,0.054623931646347046,1.5724822878837585,128.01085878163576,417.10655577480793,8.342131115496159,0.000806085922518912,0.0,0.0,0.0,0.0,0.0,,1,512,128,512,16,0.0
waferagent_adaptive,2.0,50,1.784848134476464,32898.32081467018,22.50562172496211,22.50562172496211,22.50562172496211,0.4741998124318343,0.4741998124318343,0.4741998124318343,0.03953229243156642,0.03953229243156642,0.03953229243156642,0.0,0.0,0.0,0.0,0.94,91.0,0.0,0.0,1.0,128000.0,384000.0,0.2113929216,0.0,1.37707388928,0.0,0.0317693362176,27487790694400.0,27487790694400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,549755.813888,0.0,cohort_stage,latency_p50_ms,27487790694400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1372.815359999996,27538189451264.0,3288334336.0,0.0,53.908513858914375,231.00299295037985,0.05645770579576492,1.1682715266942978,101.26113519072533,465.0189997628331,9.300379995256662,0.4132469704198919,0.0,0.0,1.0,0.0,1.0,waferagent_latency_safe,1,512,128,512,16,0.0
waferagent_latency_safe,2.0,50,1.784848134476464,32898.32081467018,22.50562172496211,22.50562172496211,22.50562172496211,0.4741998124318343,0.4741998124318343,0.4741998124318343,0.03953229243156642,0.03953229243156642,0.03953229243156642,0.0,0.0,0.0,0.0,0.94,91.0,0.0,0.0,1.0,128000.0,384000.0,0.2113929216,0.0,1.37707388928,0.0,0.0317693362176,27487790694400.0,27487790694400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,549755.813888,0.0,cohort_stage,latency_p50_ms,27487790694400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1372.815359999996,27538189451264.0,3288334336.0,0.0,52.97000240534544,159.54628214240074,0.13238471001386642,1.0916069149971008,100.03622714430094,389.46624379605055,7.789324875921011,0.3461057406506352,0.0,0.0,0.0,0.0,0.0,,1,512,128,512,16,0.0
apc_like,16.0,50,3.6107286059860195,66552.94966553431,10348.73537084496,10348.735370844963,10348.735370844963,4115.376436885466,5871.390710532351,5951.342912237457,0.03953229243156642,0.03953229243156642,0.03953229243156642,96311.56016596779,0.0,0.0,0.0,0.4375,42.0,0.0,206467130982400.0,7.23916011181174,128000.0,384000.0,0.2113929216,41.29342619648,0.00268435456,0.0,0.8301500694528001,27487790694400.0,27487790694400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,549755.813888,0.0,cohort_stage,latency_p50_ms,27487790694400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1372.815359999996,50331648000.0,3355443200.0,0.0,53.04055940359831,158.20004604756832,0.0576898455619812,1.1487407609820366,124.43216983228922,412.80065942555666,8.256013188511133,0.0007977799115214058,0.0,0.0,0.0,0.0,0.0,,1,512,128,512,16,0.0
pat_like_traffic_only,16.0,50,3.6106764572949337,66551.98846086022,10348.93537084496,10348.935370844962,10348.935370844962,4115.576436885466,5871.590710532351,5951.542912237458,0.03953229243156642,0.03953229243156642,0.03953229243156642,96311.56016596779,0.0,0.0,0.0,0.4375,42.0,0.0,206467130982400.0,7.23916011181174,128000.0,384000.0,0.2113929216,41.29342619648,0.00268435456,0.0,0.8301500694528001,27487790694400.0,27487790694400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,549755.813888,0.0,cohort_stage,latency_p50_ms,27487790694400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1372.815359999996,50331648000.0,3355443200.0,0.0,52.60070692747831,157.89295453578234,0.056502409279346466,1.6258005052804947,128.79852671176195,417.77670476585627,8.355534095317125,0.0008073810296328984,0.0,0.0,0.0,0.0,0.0,,1,512,128,512,16,0.0
waferagent_adaptive,16.0,50,14.198934861308356,261714.76736363562,22.505621724961657,22.505621724961884,22.505621724961884,0.47419981243155007,0.4741998124316069,0.4741998124316069,0.03953229243156575,0.039532292431565974,0.039532292431565974,0.0,0.0,0.0,0.0,0.9375757575757576,95.0,268435456.0,0.0,1.0,128000.0,384000.0,0.2113929216,0.0,1.3702019416064002,0.0002147483648,0.031636192231424005,27487790694400.0,27487790694400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,549755.813888,0.0,cohort_stage,latency_p50_ms,27487790694400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1372.815359999996,27400750497792.0,3288334336.0,268435456.0,53.01053076982498,163.13911136239767,0.057765282690525055,1.1296262964606285,100.40518920868635,393.98885518312454,7.879777103662491,0.3501248354726749,0.0,0.0,1.0,0.0,1.0,waferagent_latency_safe,1,512,128,512,16,0.0
waferagent_latency_safe,16.0,50,14.198934861308356,261714.76736363562,22.505621724961657,22.505621724961884,22.505621724961884,0.47419981243155007,0.4741998124316069,0.4741998124316069,0.03953229243156575,0.039532292431565974,0.039532292431565974,0.0,0.0,0.0,0.0,0.9375757575757576,95.0,268435456.0,0.0,1.0,128000.0,384000.0,0.2113929216,0.0,1.3702019416064002,0.0002147483648,0.031636192231424005,27487790694400.0,27487790694400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,549755.813888,0.0,cohort_stage,latency_p50_ms,27487790694400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1372.815359999996,27400750497792.0,3288334336.0,268435456.0,53.36109735071659,160.92166397720575,0.0529605895280838,1.1686021462082863,186.19428109377623,477.6688115671277,9.553376231342554,0.4244884388484403,0.0,0.0,0.0,0.0,0.0,,1,512,128,512,16,0.0
apc_like,2.0,50,1.7012321077813553,5661.700454696351,1399.3811803971112,1399.3811803971112,1399.3811803971114,2.2890692286691774,2.2890692286691774,2.2890692286691774,0.02398122866905439,0.02398122866905439,0.02398122866905439,1374.3897347199998,0.0,0.0,0.0,0.5,42.0,0.0,3435973836800.0,1.0,38400.0,25600.0,0.055364812799999996,0.68719476736,0.00033554432,0.0,0.0148579024896,6871947673600.0,6871947673600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,137438.953472,0.0,cohort_stage,latency_p50_ms,6871947673600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.52102400000003,3355443200.0,3355443200.0,0.0,8.669644594192505,24.279383942484856,0.045680440962314606,0.13771280646324158,13.589242473244667,108.99300500750542,2.1798601001501083,0.0015577314677988705,0.0,0.0,0.0,0.0,0.0,,1,512,128,1024,2,0.0
pat_like_traffic_only,2.0,50,1.7012205310973958,5661.661927492133,1399.581180397112,1399.581180397112,1399.581180397112,2.4890692286689955,2.489069228669905,2.489069228669905,0.02398122866905439,0.02398122866905439,0.02398122866905439,1374.3897347199998,0.0,0.0,0.0,0.5,42.0,0.0,3435973836800.0,1.0,38400.0,25600.0,0.055364812799999996,0.68719476736,0.00033554432,0.0,0.0148579024896,6871947673600.0,6871947673600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,137438.953472,0.0,cohort_stage,latency_p50_ms,6871947673600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.52102400000003,3355443200.0,3355443200.0,0.0,8.796537294983864,24.289842694997787,0.04601292312145233,0.19263103604316711,13.981308788061142,110.6700012460351,2.213400024920702,0.0015814731263338944,0.0,0.0,0.0,0.0,0.0,,1,512,128,1024,2,0.0
waferagent_adaptive,2.0,50,1.784573173123221,5939.059520154079,26.8218661571118,26.8218661571118,26.8218661571118,0.45864874866856553,0.458648748669475,0.458648748669475,0.02398122866905439,0.02398122866905439,0.02398122866905439,0.0,0.0,0.0,0.0,0.604,91.0,0.0,0.0,1.0,38400.0,25600.0,0.055364812799999996,0.0,0.34393292799999997,0.0,0.007985954816,6871947673600.0,6871947673600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,137438.953472,0.0,cohort_stage,latency_p50_ms,6871947673600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.52102400000003,6875370225664.0,3288334336.0,0.0,8.791148662567139,24.881167337298393,0.04855263978242874,0.15212874859571457,13.773356564342976,111.78967356681824,2.2357934713363647,0.08335711833919374,0.0,0.0,1.0,0.0,1.0,waferagent_latency_safe,1,512,128,1024,2,0.0
waferagent_latency_safe,2.0,50,1.784573173123221,5939.059520154079,26.8218661571118,26.8218661571118,26.8218661571118,0.45864874866856553,0.458648748669475,0.458648748669475,0.02398122866905439,0.02398122866905439,0.02398122866905439,0.0,0.0,0.0,0.0,0.604,91.0,0.0,0.0,1.0,38400.0,25600.0,0.055364812799999996,0.0,0.34393292799999997,0.0,0.007985954816,6871947673600.0,6871947673600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,137438.953472,0.0,cohort_stage,latency_p50_ms,6871947673600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.52102400000003,6875370225664.0,3288334336.0,0.0,8.896884508430958,24.76494386792183,0.049651600420475006,0.15041884034872055,13.775919564068317,111.86809372156858,2.2373618744313717,0.08341559313307347,0.0,0.0,0.0,0.0,0.0,,1,512,128,1024,2,0.0
apc_like,16.0,50,10.207692952041223,33971.20214439319,1399.3811803971112,1399.3811803971114,1399.3811803971114,2.2890692286691774,2.2890692286691774,2.2890692286691774,0.02398122866905389,0.023981228669053944,0.023981228669053944,1374.3897347199998,0.0,0.0,0.0,0.5,42.0,0.0,3435973836800.0,1.0,38400.0,25600.0,0.055364812799999996,0.68719476736,0.00033554432,0.0,0.0148579024896,6871947673600.0,6871947673600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,137438.953472,0.0,cohort_stage,latency_p50_ms,6871947673600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.52102400000003,3355443200.0,3355443200.0,0.0,8.840273134410381,24.093234911561012,0.04493445158004761,0.13012904673814774,13.534793630242348,109.43357739597559,2.188671547919512,0.0015640281422810182,0.0,0.0,0.0,0.0,0.0,,1,512,128,1024,2,0.0
pat_like_traffic_only,16.0,50,10.207276181076688,33969.81513062322,1399.581180397111,1399.5811803971114,1399.5811803971114,2.489069228669109,2.489069228669223,2.489069228669223,0.023981228669053896,0.023981228669053944,0.023981228669053944,1374.3897347199998,0.0,0.0,0.0,0.5,42.0,0.0,3435973836800.0,1.0,38400.0,25600.0,0.055364812799999996,0.68719476736,0.00033554432,0.0,0.0148579024896,6871947673600.0,6871947673600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,137438.953472,0.0,cohort_stage,latency_p50_ms,6871947673600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.52102400000003,3355443200.0,3355443200.0,0.0,8.706648834049702,24.143850430846214,0.047354958951473236,0.19381195306777954,13.929654844105244,110.50972808152437,2.2101945616304874,0.001579182824538535,0.0,0.0,0.0,0.0,0.0,,1,512,128,1024,2,0.0
waferagent_adaptive,16.0,50,14.1815522282536,47196.20581562798,26.821866157111344,26.821866157111344,26.821866157111344,0.4586487486690203,0.4586487486690771,0.4586487486690771,0.023981228669053944,0.023981228669053944,0.023981228669053944,0.0,0.0,0.0,0.0,0.588,95.0,268435456.0,0.0,1.0,38400.0,25600.0,0.055364812799999996,0.0,0.33018903265280003,0.0002147483648,0.007715371876352001,6871947673600.0,6871947673600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,137438.953472,0.0,cohort_stage,latency_p50_ms,6871947673600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.52102400000003,6600492318720.0,3288334336.0,268435456.0,8.944574743509293,25.00672359019518,0.05085300654172897,0.15232525765895844,13.74084409326315,112.39417176693678,2.2478834353387356,0.0838078686311972,0.0,0.0,1.0,0.0,1.0,waferagent_latency_safe,1,512,128,1024,2,0.0
waferagent_latency_safe,16.0,50,14.1815522282536,47196.20581562798,26.821866157111344,26.821866157111344,26.821866157111344,0.4586487486690203,0.4586487486690771,0.4586487486690771,0.023981228669053944,0.023981228669053944,0.023981228669053944,0.0,0.0,0.0,0.0,0.588,95.0,268435456.0,0.0,1.0,38400.0,25600.0,0.055364812799999996,0.0,0.33018903265280003,0.0002147483648,0.007715371876352001,6871947673600.0,6871947673600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,137438.953472,0.0,cohort_stage,latency_p50_ms,6871947673600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.52102400000003,6600492318720.0,3288334336.0,268435456.0,8.765793405473232,25.124898180365562,0.0505596399307251,0.1519322395324707,13.820906169712543,112.19228990375996,2.243845798075199,0.08365733334629623,0.0,0.0,0.0,0.0,0.0,,1,512,128,1024,2,0.0
apc_like,2.0,50,1.027705811077043,27361.63951411519,20660.973125677105,20660.973125677112,20660.97312567712,7579.736238616313,10450.995804519685,10735.827202230768,0.023981228669054167,0.02398122866905439,0.02398122866905439,189823.46108592086,0.0,0.0,0.0,0.4375,42.0,0.0,412625561190400.0,7.244576001040888,128000.0,384000.0,0.3724541952,82.52511223808,0.00268435456,0.0,1.6580050157568003,54975581388800.0,54975581388800.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,1099511.627776,0.0,cohort_stage,latency_p50_ms,54975581388800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1372.815359999996,50331648000.0,3355443200.0,0.0,52.97232512384653,158.30568969249725,0.05189329385757446,1.0906876996159554,125.79940352588892,483.38469211012125,9.667693842202425,0.0004679205467910696,0.0,0.0,0.0,0.0,0.0,,1,512,128,1024,16,0.0
pat_like_traffic_only,2.0,50,1.0277015863774737,27361.527035713858,20661.17312567711,20661.173125677113,20661.173125677116,7579.936238616313,10451.195804519684,10736.027202230767,0.023981228669054167,0.02398122866905439,0.02398122866905439,189823.46108592086,0.0,0.0,0.0,0.4375,42.0,0.0,412625561190400.0,7.244576001040888,128000.0,384000.0,0.3724541952,82.52511223808,0.00268435456,0.0,1.6580050157568003,54975581388800.0,54975581388800.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,1099511.627776,0.0,cohort_stage,latency_p50_ms,54975581388800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1372.815359999996,50331648000.0,3355443200.0,0.0,52.750407718122005,157.35896304249763,0.0569736585021019,1.6008205711841583,130.79175911843777,420.54625507444143,8.410925101488829,0.00040708845767503763,0.0,0.0,0.0,0.0,0.0,,1,512,128,1024,16,0.0
waferagent_adaptive,2.0,50,1.784573173123221,47512.47616123263,26.8218661571118,26.8218661571118,26.8218661571118,0.45864874866856553,0.458648748669475,0.458648748669475,0.02398122866905439,0.02398122866905439,0.02398122866905439,0.0,0.0,0.0,0.0,0.94,91.0,0.0,0.0,1.0,128000.0,384000.0,0.3724541952,0.0,2.7514634239999998,0.0,0.06247835238399999,54975581388800.0,54975581388800.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,1099511.627776,0.0,cohort_stage,latency_p50_ms,54975581388800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1372.815359999996,55025980145664.0,3288334336.0,0.0,53.29515505582094,164.50638137757778,0.05843769758939743,1.1408431455492973,102.4074973538518,397.71096780896187,7.954219356179237,0.29655726822237716,0.0,0.0,1.0,0.0,1.0,waferagent_latency_safe,1,512,128,1024,16,0.0
waferagent_latency_safe,2.0,50,1.784573173123221,47512.47616123263,26.8218661571118,26.8218661571118,26.8218661571118,0.45864874866856553,0.458648748669475,0.458648748669475,0.02398122866905439,0.02398122866905439,0.02398122866905439,0.0,0.0,0.0,0.0,0.94,91.0,0.0,0.0,1.0,128000.0,384000.0,0.3724541952,0.0,2.7514634239999998,0.0,0.06247835238399999,54975581388800.0,54975581388800.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,1099511.627776,0.0,cohort_stage,latency_p50_ms,54975581388800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1372.815359999996,55025980145664.0,3288334336.0,0.0,53.17184701561928,161.8318846449256,0.05319993942975998,1.1165458709001541,101.96693893522024,395.99364157766104,7.919872831553221,0.2952767262785457,0.0,0.0,0.0,0.0,0.0,,1,512,128,1024,16,0.0
apc_like,16.0,50,2.069548553037988,55099.6606760834,20660.973125677112,20660.973125677116,20660.97312567712,14727.2849189724,16499.2284893127,16580.756306717394,0.02398122866905439,0.02398122866905439,0.02398122866905439,234655.78649931098,0.0,0.0,0.0,0.4375,42.0,0.0,412625561190400.0,7.244576001040888,128000.0,384000.0,0.3724541952,82.52511223808,0.00268435456,0.0,1.6580050157568003,54975581388800.0,54975581388800.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,1099511.627776,0.0,cohort_stage,latency_p50_ms,54975581388800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1372.815359999996,50331648000.0,3355443200.0,0.0,53.53476945310831,157.54465200006962,0.05685165524482727,1.09952874481678,192.81934760510921,481.6925944760442,9.633851889520884,0.0004662825817022187,0.0,0.0,0.0,0.0,0.0,,1,512,128,1024,16,0.0
pat_like_traffic_only,16.0,50,2.069531421054956,55099.20455416715,20661.173125677113,20661.173125677113,20661.17312567712,14727.484918972401,16499.4284893127,16580.956306717395,0.02398122866905439,0.02398122866905439,0.02398122866905439,234655.78649931098,0.0,0.0,0.0,0.4375,42.0,0.0,412625561190400.0,7.244576001040888,128000.0,384000.0,0.3724541952,82.52511223808,0.00268435456,0.0,1.6580050157568003,54975581388800.0,54975581388800.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,1099511.627776,0.0,cohort_stage,latency_p50_ms,54975581388800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1372.815359999996,50331648000.0,3355443200.0,0.0,52.522026002407074,157.61725045740604,0.054459087550640106,1.5774387866258621,128.72222997248173,419.6452908217907,8.392905816435814,0.0004062163249581095,0.0,0.0,0.0,0.0,0.0,,1,512,128,1024,16,0.0
waferagent_adaptive,16.0,50,14.1815522282536,377569.64652502385,26.821866157111344,26.821866157111344,26.821866157111344,0.4586487486690203,0.4586487486690771,0.4586487486690771,0.023981228669053944,0.023981228669053944,0.023981228669053944,0.0,0.0,0.0,0.0,0.9375757575757576,95.0,268435456.0,0.0,1.0,128000.0,384000.0,0.3724541952,0.0,2.7377195286528004,0.0002147483648,0.06220776944435201,54975581388800.0,54975581388800.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,1099511.627776,0.0,cohort_stage,latency_p50_ms,54975581388800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1372.815359999996,54751102238720.0,3288334336.0,268435456.0,53.43802832067013,161.5124922245741,0.06592180579900742,1.142643392086029,102.00319439172745,394.81923542916775,7.896384708583355,0.2944010182710493,0.0,0.0,1.0,0.0,1.0,waferagent_latency_safe,1,512,128,1024,16,0.0
waferagent_latency_safe,16.0,50,14.1815522282536,377569.64652502385,26.821866157111344,26.821866157111344,26.821866157111344,0.4586487486690203,0.4586487486690771,0.4586487486690771,0.023981228669053944,0.023981228669053944,0.023981228669053944,0.0,0.0,0.0,0.0,0.9375757575757576,95.0,268435456.0,0.0,1.0,128000.0,384000.0,0.3724541952,0.0,2.7377195286528004,0.0002147483648,0.06220776944435201,54975581388800.0,54975581388800.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,1099511.627776,0.0,cohort_stage,latency_p50_ms,54975581388800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1372.815359999996,54751102238720.0,3288334336.0,268435456.0,52.88252606987953,160.49171146005392,0.059019774198532104,1.1344263330101967,103.84467244148254,395.37049923092127,7.907409984618425,0.29481207378711555,0.0,0.0,0.0,0.0,0.0,,1,512,128,1024,16,0.0
apc_like,2.0,50,1.7826666254512173,9241.34378633911,56.7867900795045,56.78679007950632,56.78679007950632,10.617271499984781,10.617271499984781,10.617271499984781,0.1806634999845187,0.1806634999845187,0.1806634999845187,42.949872960000505,0.0,0.0,0.0,0.5,42.0,0.0,107374182400.0,1.0,230400.0,25600.0,0.0918552576,0.02147483648,0.00033554432,0.0,0.002273312768,214748364800.0,214748364800.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,4294.967296,0.0,cohort_stage,latency_p50_ms,214748364800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.046144,3355443200.0,3355443200.0,0.0,8.952241390943527,23.80597125738859,0.04791282117366791,0.1330086961388588,13.332076370716095,109.42468792200089,2.1884937584400177,0.03853878261785868,0.0,0.0,0.0,0.0,0.0,,1,512,2048,32,2,0.0
pat_like_traffic_only,2.0,50,1.7826539139406687,9241.277889868426,56.98679007950523,56.986790079507045,56.986790079507045,10.817271499985509,10.817271499985509,10.817271499985509,0.1806634999845187,0.1806634999845187,0.1806634999845187,42.949872960000505,0.0,0.0,0.0,0.5,42.0,0.0,107374182400.0,1.0,230400.0,25600.0,0.0918552576,0.02147483648,0.00033554432,0.0,0.002273312768,214748364800.0,214748364800.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,4294.967296,0.0,cohort_stage,latency_p50_ms,214748364800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.046144,3355443200.0,3355443200.0,0.0,8.723871782422066,24.10124707967043,0.05082320421934128,0.18700957298278809,13.582797721028328,109.80016179382801,2.19600323587656,0.03853530323102588,0.0,0.0,0.0,0.0,0.0,,1,512,2048,32,2,0.0
