wave_id,baseline,scheduler,seed_state_id,operator_ids,region_ids,start_time,end_time,batch_size,materialization_bytes,movement_byte_hop,max_link_load_delta,benefit,wait_penalty,mesh,region_memory_capacity,shared_state_size,branch_width
2,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_trader_0"", ""O_trader_1"", ""O_trader_2"", ""O_trader_3"", ""O_trader_4"", ""O_trader_5"", ""O_trader_6"", ""O_trader_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",30.844012804020938,41.54401920521875,8,15332,15332,0,8.0,0.0,32x32,67108864,12000,8
3,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_risk_0"", ""O_risk_1"", ""O_risk_2"", ""O_risk_3"", ""O_risk_4"", ""O_risk_5"", ""O_risk_6"", ""O_risk_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",41.54401920521875,56.51802560657063,8,17304,17304,0,8.0,0.0,32x32,67108864,12000,8
4,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_manager""]","[""R_0_0""]",56.51802560657063,78.78603200719031,1,7932,7932,0,1.0,0.0,32x32,67108864,12000,8
0,wafer_request_centric,wafer_request_centric,,"[""O_analyst_0"", ""O_analyst_1"", ""O_analyst_2"", ""O_analyst_3"", ""O_analyst_4"", ""O_analyst_5"", ""O_analyst_6"", ""O_analyst_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",0.0,15.422113062880001,8,243468,1365284864,23490560,8.0,0.0,32x32,67108864,12000,8
1,wafer_request_centric,wafer_request_centric,,"[""O_researcher_0"", ""O_researcher_1"", ""O_researcher_2"", ""O_researcher_3"", ""O_researcher_4"", ""O_researcher_5"", ""O_researcher_6"", ""O_researcher_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",15.422113062880001,30.844226125760002,8,76800,1365284864,23490560,8.0,0.0,32x32,67108864,12000,8
2,wafer_request_centric,wafer_request_centric,,"[""O_trader_0"", ""O_trader_1"", ""O_trader_2"", ""O_trader_3"", ""O_trader_4"", ""O_trader_5"", ""O_trader_6"", ""O_trader_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",30.844226125760002,41.54430639176,8,15332,945484800,16254976,8.0,0.0,32x32,67108864,12000,8
3,wafer_request_centric,wafer_request_centric,,"[""O_risk_0"", ""O_risk_1"", ""O_risk_2"", ""O_risk_3"", ""O_risk_4"", ""O_risk_5"", ""O_risk_6"", ""O_risk_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",41.54430639176,56.518416982160005,8,84504,1333637120,22870016,8.0,0.0,32x32,67108864,12000,8
4,wafer_request_centric,wafer_request_centric,,"[""O_manager""]","[""R_0_0""]",56.518416982160005,78.78644528456,1,14648,280350720,9345024,1.0,0.0,32x32,67108864,12000,8
0,WaferStateFlow,WaferStateFlow,S_task,"[""O_analyst_0"", ""O_analyst_1"", ""O_analyst_2"", ""O_analyst_3"", ""O_analyst_4"", ""O_analyst_5"", ""O_analyst_6"", ""O_analyst_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",0.0,15.422113062880001,8,41868,1365284864,23490560,1756328.0,0.0,32x32,67108864,12000,8
1,WaferStateFlow,WaferStateFlow,S_task,"[""O_researcher_0"", ""O_researcher_1"", ""O_researcher_2"", ""O_researcher_3"", ""O_researcher_4"", ""O_researcher_5"", ""O_researcher_6"", ""O_researcher_7""]","[""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14""]",15.422113062880001,30.84411306288,8,22668,0,0,1737000.623095497,123.37690450304001,32x32,67108864,12000,8
2,WaferStateFlow,WaferStateFlow,S_task,"[""O_trader_0"", ""O_trader_1"", ""O_trader_2"", ""O_trader_3"", ""O_trader_4"", ""O_trader_5"", ""O_trader_6"", ""O_trader_7""]","[""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14""]",30.84411306288,41.54411306288,8,15332,0,0,1736877.2470954969,246.75290450304,32x32,67108864,12000,8
3,WaferStateFlow,WaferStateFlow,S_task,"[""O_risk_0"", ""O_risk_1"", ""O_risk_2"", ""O_risk_3"", ""O_risk_4"", ""O_risk_5"", ""O_risk_6"", ""O_risk_7""]","[""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14""]",41.54411306288,56.518113062880005,8,17304,0,0,1736791.647095497,332.35290450304,32x32,67108864,12000,8
4,WaferStateFlow,WaferStateFlow,,"[""O_manager""]","[""R_0_0""]",56.518113062880005,78.78614136528,1,15636,280350720,9345024,0.0,4.0,32x32,67108864,12000,8
0,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_analyst_0"", ""O_researcher_0""]","[""R_0_0"", ""R_0_0""]",0.0,1.1800064001890627,2,2420,2420,0,2.0,0.0,32x32,268435456,200,1
1,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_trader_0""]","[""R_0_0""]",1.1800064001890627,2.2440128003225004,1,1708,1708,0,1.0,0.0,32x32,268435456,200,1
2,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_risk_0""]","[""R_0_0""]",2.2440128003225004,3.0280192004121878,1,1148,1148,0,1.0,0.0,32x32,268435456,200,1
3,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_manager""]","[""R_0_0""]",3.0280192004121878,4.2320256004778125,1,840,840,0,1.0,0.0,32x32,268435456,200,1
0,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_analyst_0""]","[""R_0_0""]",0.0,1.1800064001765627,1,2260,2260,0,1.0,0.0,32x32,268435456,200,1
1,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_researcher_0""]","[""R_0_0""]",1.1800064001765627,2.360012800189063,1,160,160,0,1.0,0.0,32x32,268435456,200,1
2,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_trader_0""]","[""R_0_0""]",2.360012800189063,3.4240192003225003,1,1708,1708,0,1.0,0.0,32x32,268435456,200,1
3,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_risk_0""]","[""R_0_0""]",3.4240192003225003,4.208025600412188,1,1148,1148,0,1.0,0.0,32x32,268435456,200,1
4,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_manager""]","[""R_0_0""]",4.208025600412188,5.412032000477812,1,840,840,0,1.0,0.0,32x32,268435456,200,1
0,wafer_request_centric,wafer_request_centric,,"[""O_analyst_0"", ""O_researcher_0""]","[""R_0_0"", ""R_0_0""]",0.0,1.1800000000000002,2,2420,0,0,2.0,0.0,32x32,268435456,200,1
1,wafer_request_centric,wafer_request_centric,,"[""O_trader_0""]","[""R_0_0""]",1.1800000000000002,2.244,1,1708,0,0,1.0,0.0,32x32,268435456,200,1
2,wafer_request_centric,wafer_request_centric,,"[""O_risk_0""]","[""R_0_0""]",2.244,3.0280000000000005,1,1148,0,0,1.0,0.0,32x32,268435456,200,1
3,wafer_request_centric,wafer_request_centric,,"[""O_manager""]","[""R_0_0""]",3.0280000000000005,4.232,1,840,0,0,1.0,0.0,32x32,268435456,200,1
0,WaferStateFlow,WaferStateFlow,,"[""O_analyst_0""]","[""R_0_0""]",0.0,1.1800000000000002,1,2260,0,0,0.0,0.0,32x32,268435456,200,1
1,WaferStateFlow,WaferStateFlow,,"[""O_researcher_0""]","[""R_0_0""]",1.1800000000000002,2.3600000000000003,1,2260,0,0,0.0,0.0,32x32,268435456,200,1
2,WaferStateFlow,WaferStateFlow,,"[""O_trader_0""]","[""R_0_0""]",2.3600000000000003,3.4240000000000004,1,2028,0,0,0.0,0.0,32x32,268435456,200,1
3,WaferStateFlow,WaferStateFlow,,"[""O_risk_0""]","[""R_0_0""]",3.4240000000000004,4.208,1,1468,0,0,0.0,0.0,32x32,268435456,200,1
4,WaferStateFlow,WaferStateFlow,,"[""O_manager""]","[""R_0_0""]",4.208,5.412,1,2308,0,0,0.0,4.0,32x32,268435456,200,1
0,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_analyst_0"", ""O_analyst_1"", ""O_researcher_0"", ""O_researcher_1""]","[""R_0_0"", ""R_0_31"", ""R_0_0"", ""R_0_31""]",0.0,1.180006400366875,4,4696,4696,0,4.0,0.0,32x32,268435456,200,2
1,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_trader_0"", ""O_trader_1""]","[""R_0_0"", ""R_0_31""]",1.180006400366875,2.3380128006484378,2,3604,3604,0,2.0,0.0,32x32,268435456,200,2
2,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_risk_0"", ""O_risk_1""]","[""R_0_0"", ""R_0_31""]",2.3380128006484378,3.1260192008284378,2,2304,2304,0,2.0,0.0,32x32,268435456,200,2
3,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_manager""]","[""R_0_0""]",3.1260192008284378,5.458025601070313,1,3096,3096,0,1.0,0.0,32x32,268435456,200,2
0,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_analyst_0"", ""O_analyst_1""]","[""R_0_0"", ""R_0_31""]",0.0,1.180006400304375,2,3896,3896,0,2.0,0.0,32x32,268435456,200,2
1,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_researcher_0"", ""O_researcher_1""]","[""R_0_0"", ""R_0_31""]",1.180006400304375,2.360012800316875,2,160,160,0,2.0,0.0,32x32,268435456,200,2
2,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_trader_0"", ""O_trader_1""]","[""R_0_0"", ""R_0_31""]",2.360012800316875,3.518019200598438,2,3604,3604,0,2.0,0.0,32x32,268435456,200,2
3,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_risk_0"", ""O_risk_1""]","[""R_0_0"", ""R_0_31""]",3.518019200598438,4.306025600765938,2,2144,2144,0,2.0,0.0,32x32,268435456,200,2
4,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_manager""]","[""R_0_0""]",4.306025600765938,6.63803200093,1,2100,2100,0,1.0,0.0,32x32,268435456,200,2
0,wafer_request_centric,wafer_request_centric,,"[""O_analyst_0"", ""O_analyst_1"", ""O_researcher_0"", ""O_researcher_1""]","[""R_0_0"", ""R_0_31"", ""R_0_0"", ""R_0_31""]",0.0,1.18000911024,4,4696,34691072,1157120,4.0,0.0,32x32,268435456,200,2
1,wafer_request_centric,wafer_request_centric,,"[""O_trader_0"", ""O_trader_1""]","[""R_0_0"", ""R_0_31""]",1.18000911024,2.33801682776,2,3604,16864256,567296,2.0,0.0,32x32,268435456,200,2
2,wafer_request_centric,wafer_request_centric,,"[""O_risk_0"", ""O_risk_1""]","[""R_0_0"", ""R_0_31""]",2.33801682776,3.12602414048,2,2304,11682816,377856,2.0,0.0,32x32,268435456,200,2
3,wafer_request_centric,wafer_request_centric,,"[""O_manager""]","[""R_0_0""]",3.12602414048,5.45803127968,1,3096,9461760,630784,1.0,0.0,32x32,268435456,200,2
0,WaferStateFlow,WaferStateFlow,,"[""O_analyst_0""]","[""R_0_0""]",0.0,1.1800000000000002,1,2260,0,0,0.0,0.0,32x32,268435456,200,2
1,WaferStateFlow,WaferStateFlow,,"[""O_analyst_1""]","[""R_0_0""]",1.1800000000000002,2.2880000000000003,1,2116,0,0,0.0,0.0,32x32,268435456,200,2
2,WaferStateFlow,WaferStateFlow,,"[""O_researcher_0""]","[""R_0_0""]",2.2880000000000003,3.4680000000000004,1,2260,0,0,0.0,0.0,32x32,268435456,200,2
3,WaferStateFlow,WaferStateFlow,,"[""O_trader_0""]","[""R_0_0""]",3.4680000000000004,4.532,1,2028,0,0,0.0,0.0,32x32,268435456,200,2
4,WaferStateFlow,WaferStateFlow,,"[""O_risk_0""]","[""R_0_0""]",4.532,5.316,1,1468,0,0,0.0,0.0,32x32,268435456,200,2
5,WaferStateFlow,WaferStateFlow,,"[""O_researcher_1""]","[""R_0_0""]",5.316,6.4239999999999995,1,2116,0,0,0.0,0.0,32x32,268435456,200,2
6,WaferStateFlow,WaferStateFlow,,"[""O_trader_1""]","[""R_0_0""]",6.4239999999999995,7.582,1,2216,0,0,0.0,0.0,32x32,268435456,200,2
7,WaferStateFlow,WaferStateFlow,,"[""O_risk_1""]","[""R_0_0""]",7.582,8.37,1,1476,0,0,0.0,0.0,32x32,268435456,200,2
8,WaferStateFlow,WaferStateFlow,,"[""O_manager""]","[""R_0_0""]",8.37,10.701999999999998,1,4564,0,0,0.0,4.0,32x32,268435456,200,2
0,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_analyst_0"", ""O_analyst_1"", ""O_analyst_2"", ""O_analyst_3"", ""O_analyst_4"", ""O_analyst_5"", ""O_analyst_6"", ""O_analyst_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",0.0,1.2620064013209376,8,16908,16908,0,8.0,0.0,32x32,268435456,200,8
1,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_researcher_0"", ""O_researcher_1"", ""O_researcher_2"", ""O_researcher_3"", ""O_researcher_4"", ""O_researcher_5"", ""O_researcher_6"", ""O_researcher_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",1.2620064013209376,2.5240128014209375,8,1280,1280,0,8.0,0.0,32x32,268435456,200,8
2,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_trader_0"", ""O_trader_1"", ""O_trader_2"", ""O_trader_3"", ""O_trader_4"", ""O_trader_5"", ""O_trader_6"", ""O_trader_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",2.5240128014209375,3.78401920261875,8,15332,15332,0,8.0,0.0,32x32,268435456,200,8
3,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_risk_0"", ""O_risk_1"", ""O_risk_2"", ""O_risk_3"", ""O_risk_4"", ""O_risk_5"", ""O_risk_6"", ""O_risk_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",3.78401920261875,4.598025603320625,8,8984,8984,0,8.0,0.0,32x32,268435456,200,8
4,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_manager""]","[""R_0_0""]",4.598025603320625,12.706032004465001,1,14648,14648,0,1.0,0.0,32x32,268435456,200,8
0,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_analyst_0"", ""O_analyst_1"", ""O_analyst_2"", ""O_analyst_3"", ""O_analyst_4"", ""O_analyst_5"", ""O_analyst_6"", ""O_analyst_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",0.0,1.2620064010584375,8,13548,13548,0,8.0,0.0,32x32,268435456,200,8
1,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_researcher_0"", ""O_researcher_1"", ""O_researcher_2"", ""O_researcher_3"", ""O_researcher_4"", ""O_researcher_5"", ""O_researcher_6"", ""O_researcher_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",1.2620064010584375,2.5240128010709375,8,160,160,0,8.0,0.0,32x32,268435456,200,8
2,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_trader_0"", ""O_trader_1"", ""O_trader_2"", ""O_trader_3"", ""O_trader_4"", ""O_trader_5"", ""O_trader_6"", ""O_trader_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",2.5240128010709375,3.78401920226875,8,15332,15332,0,8.0,0.0,32x32,268435456,200,8
3,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_risk_0"", ""O_risk_1"", ""O_risk_2"", ""O_risk_3"", ""O_risk_4"", ""O_risk_5"", ""O_risk_6"", ""O_risk_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",3.78401920226875,4.598025602883125,8,7864,7864,0,8.0,0.0,32x32,268435456,200,8
4,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_manager""]","[""R_0_0""]",4.598025602883125,12.706032003502813,1,7932,7932,0,1.0,0.0,32x32,268435456,200,8
0,wafer_request_centric,wafer_request_centric,,"[""O_analyst_0"", ""O_analyst_1"", ""O_analyst_2"", ""O_analyst_3"", ""O_analyst_4"", ""O_analyst_5"", ""O_analyst_6"", ""O_analyst_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",0.0,1.26201394288,8,16908,96548864,1740800,8.0,0.0,32x32,268435456,200,8
1,wafer_request_centric,wafer_request_centric,,"[""O_researcher_0"", ""O_researcher_1"", ""O_researcher_2"", ""O_researcher_3"", ""O_researcher_4"", ""O_researcher_5"", ""O_researcher_6"", ""O_researcher_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",1.26201394288,2.52402788576,8,1280,96548864,1740800,8.0,0.0,32x32,268435456,200,8
2,wafer_request_centric,wafer_request_centric,,"[""O_trader_0"", ""O_trader_1"", ""O_trader_2"", ""O_trader_3"", ""O_trader_4"", ""O_trader_5"", ""O_trader_6"", ""O_trader_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",2.52402788576,3.78404207176,8,15332,99660800,1755136,8.0,0.0,32x32,268435456,200,8
3,wafer_request_centric,wafer_request_centric,,"[""O_risk_0"", ""O_risk_1"", ""O_risk_2"", ""O_risk_3"", ""O_risk_4"", ""O_risk_5"", ""O_risk_6"", ""O_risk_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",3.78404207176,4.598053542160001,8,8984,64901120,1120256,8.0,0.0,32x32,268435456,200,8
4,wafer_request_centric,wafer_request_centric,,"[""O_manager""]","[""R_0_0""]",4.598053542160001,12.70606485256,1,14648,62853120,2095104,1.0,0.0,32x32,268435456,200,8
0,WaferStateFlow,WaferStateFlow,S_task,"[""O_analyst_0"", ""O_analyst_1"", ""O_analyst_2"", ""O_analyst_3"", ""O_analyst_4"", ""O_analyst_5"", ""O_analyst_6"", ""O_analyst_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",0.0,1.26201394288,8,16908,96548864,1740800,29280.0,0.0,32x32,268435456,200,8
1,WaferStateFlow,WaferStateFlow,S_task,"[""O_researcher_0"", ""O_researcher_1"", ""O_researcher_2"", ""O_researcher_3"", ""O_researcher_4"", ""O_researcher_5"", ""O_researcher_6"", ""O_researcher_7""]","[""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14""]",1.26201394288,2.52401394288,8,16908,0,0,28945.90388845696,10.09611154304,32x32,268435456,200,8
2,WaferStateFlow,WaferStateFlow,S_task,"[""O_trader_0"", ""O_trader_1"", ""O_trader_2"", ""O_trader_3"", ""O_trader_4"", ""O_trader_5"", ""O_trader_6"", ""O_trader_7""]","[""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14""]",2.52401394288,3.7840139428799997,8,17892,0,0,28935.80788845696,20.19211154304,32x32,268435456,200,8
3,WaferStateFlow,WaferStateFlow,S_task,"[""O_risk_0"", ""O_risk_1"", ""O_risk_2"", ""O_risk_3"", ""O_risk_4"", ""O_risk_5"", ""O_risk_6"", ""O_risk_7""]","[""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14""]",3.7840139428799997,4.59801394288,8,11544,0,0,28925.72788845696,30.272111543039998,32x32,268435456,200,8
4,WaferStateFlow,WaferStateFlow,,"[""O_manager""]","[""R_0_0""]",4.59801394288,12.70602525328,1,16116,62853120,2095104,0.0,4.0,32x32,268435456,200,8
0,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_analyst_0"", ""O_researcher_0""]","[""R_0_0"", ""R_0_0""]",0.0,2.140006400389062,2,4980,4980,0,2.0,0.0,32x32,268435456,1000,1
1,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_trader_0""]","[""R_0_0""]",2.140006400389062,3.8440128005224996,1,1708,1708,0,1.0,0.0,32x32,268435456,1000,1
2,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_risk_0""]","[""R_0_0""]",3.8440128005224996,5.588019200662187,1,1788,1788,0,1.0,0.0,32x32,268435456,1000,1
3,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_manager""]","[""R_0_0""]",5.588019200662187,7.752025600727812,1,840,840,0,1.0,0.0,32x32,268435456,1000,1
0,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_analyst_0""]","[""R_0_0""]",0.0,2.140006400326562,1,4180,4180,0,1.0,0.0,32x32,268435456,1000,1
1,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_researcher_0""]","[""R_0_0""]",2.140006400326562,4.280012800389062,1,800,800,0,1.0,0.0,32x32,268435456,1000,1
2,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_trader_0""]","[""R_0_0""]",4.280012800389062,5.9840192005225,1,1708,1708,0,1.0,0.0,32x32,268435456,1000,1
3,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_risk_0""]","[""R_0_0""]",5.9840192005225,7.728025600662187,1,1788,1788,0,1.0,0.0,32x32,268435456,1000,1
4,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_manager""]","[""R_0_0""]",7.728025600662187,9.892032000727813,1,840,840,0,1.0,0.0,32x32,268435456,1000,1
0,wafer_request_centric,wafer_request_centric,,"[""O_analyst_0"", ""O_researcher_0""]","[""R_0_0"", ""R_0_0""]",0.0,2.1399999999999997,2,4980,0,0,2.0,0.0,32x32,268435456,1000,1
1,wafer_request_centric,wafer_request_centric,,"[""O_trader_0""]","[""R_0_0""]",2.1399999999999997,3.844,1,1708,0,0,1.0,0.0,32x32,268435456,1000,1
2,wafer_request_centric,wafer_request_centric,,"[""O_risk_0""]","[""R_0_0""]",3.844,5.588,1,1788,0,0,1.0,0.0,32x32,268435456,1000,1
3,wafer_request_centric,wafer_request_centric,,"[""O_manager""]","[""R_0_0""]",5.588,7.752,1,840,0,0,1.0,0.0,32x32,268435456,1000,1
0,WaferStateFlow,WaferStateFlow,S_task,"[""O_analyst_0"", ""O_researcher_0""]","[""R_0_0"", ""R_0_0""]",0.0,2.1399999999999997,2,8360,0,0,3281.0,0.0,32x32,268435456,1000,1
1,WaferStateFlow,WaferStateFlow,,"[""O_trader_0""]","[""R_0_0""]",2.1399999999999997,3.844,1,3308,0,0,0.0,0.0,32x32,268435456,1000,1
2,WaferStateFlow,WaferStateFlow,,"[""O_risk_0""]","[""R_0_0""]",3.844,5.588,1,3388,0,0,0.0,0.0,32x32,268435456,1000,1
3,WaferStateFlow,WaferStateFlow,,"[""O_manager""]","[""R_0_0""]",5.588,7.752,1,4228,0,0,0.0,4.0,32x32,268435456,1000,1
0,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_analyst_0"", ""O_analyst_1"", ""O_researcher_0"", ""O_researcher_1""]","[""R_0_0"", ""R_0_31"", ""R_0_0"", ""R_0_31""]",0.0,2.140006400766875,4,9816,9816,0,4.0,0.0,32x32,268435456,1000,2
1,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_trader_0"", ""O_trader_1""]","[""R_0_0"", ""R_0_31""]",2.140006400766875,3.9380128010484374,2,3604,3604,0,2.0,0.0,32x32,268435456,1000,2
2,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_risk_0"", ""O_risk_1""]","[""R_0_0"", ""R_0_31""]",3.9380128010484374,5.686019201328437,2,3584,3584,0,2.0,0.0,32x32,268435456,1000,2
3,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_manager""]","[""R_0_0""]",5.686019201328437,8.978025601570312,1,3096,3096,0,1.0,0.0,32x32,268435456,1000,2
0,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_analyst_0"", ""O_analyst_1""]","[""R_0_0"", ""R_0_31""]",0.0,2.1400064004543746,2,5816,5816,0,2.0,0.0,32x32,268435456,1000,2
1,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_researcher_0"", ""O_researcher_1""]","[""R_0_0"", ""R_0_31""]",2.1400064004543746,4.280012800516874,2,800,800,0,2.0,0.0,32x32,268435456,1000,2
2,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_trader_0"", ""O_trader_1""]","[""R_0_0"", ""R_0_31""]",4.280012800516874,6.078019200798437,2,3604,3604,0,2.0,0.0,32x32,268435456,1000,2
3,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_risk_0"", ""O_risk_1""]","[""R_0_0"", ""R_0_31""]",6.078019200798437,7.826025601015937,2,2784,2784,0,2.0,0.0,32x32,268435456,1000,2
