mode,estimated_latency_s,estimated_attention_stage_latency_s,critical_path_latency_s,throughput_bound_latency_s,mesh_time_s,compute_time_s,total_sram_gib,peak_region_sram_gib,sram_port_gib,payload_gib,wire_traffic_tib,max_link_load_gib,hotspot_ratio,max_directed_link,local_sram_read_tib,query_tile_size,num_query_tiles_total,reduction,placement,num_shards,region_capacity_violation,vc_model,shared_prefix_tokens,agents,decode_tokens
Replicate-All,0.196800298,0.196800298,0.196800298,0.196800298,0.171798772,0.025001526,32.03125,8.0078125,512.03125,32.0,0.46875,16.0,1.5,"(7,7)->(6,7)",,1,,,,,,,65536,4,64
KVRing-v1-sequential-pipeline,0.01255707,0.01255707,0.01255707,0.01255707,5.5544e-05,0.012501526,8.03125,1.0078125,256.03125,0.00439453125,0.0010986328125,0.00439453125,1.0,"(0,0)->(0,1)",,1,,,,,True,,65536,4,64
KVRing-v2-ring,0.012500388,0.012500388,4.913e-05,0.012500388,0.000106142,0.012512405,8.03125,1.0078125,2049.015625,0.05133056640625,0.0005039572715759277,0.009368896484375,4.266410408042578,"(0,0)->(1,0)",2.0,1,256,ring,serpentine,8,True,not_modeled_for_performance,65536,4,64
KVRing-v2-tree,0.012500388,0.012500388,4.913e-05,0.012500388,0.00017004,0.012512405,8.03125,1.0078125,2049.015625,0.04736328125,0.0004729628562927246,0.01287841796875,6.1957151858853186,"(0,2)->(0,1)",2.0,1,256,tree,serpentine,8,True,not_modeled_for_performance,65536,4,64
Pull-KV Independent,11.09513341,11.09513341,11.09513341,11.09513341,10.995131884,0.100001526,8.03125,8.0,2048.03125,2048.00390625,30.000057220458984,1024.0009765625,2.9999971389825077,"(7,7)->(6,7)",,2,,,,,,,65536,4,64
Central KV-Stationary,0.108616355,0.108616355,0.108616355,0.108616355,2.642e-05,0.108589935,8.03125,8.0,2048.03125,0.00592041015625,8.672475814819336e-05,0.001983642578125,2.0103092783505154,"(7,7)->(6,7)",,2,,,,,,,65536,4,64
Replicate-All,0.196800298,0.196800298,0.196800298,0.196800298,0.171798772,0.025001526,32.03125,8.0078125,512.03125,32.0,0.46875,16.0,1.5,"(7,7)->(6,7)",,2,,,,,,,65536,4,64
KVRing-v1-sequential-pipeline,0.01255707,0.01255707,0.01255707,0.01255707,5.5544e-05,0.012501526,8.03125,1.0078125,256.03125,0.00439453125,0.0010986328125,0.00439453125,1.0,"(0,0)->(0,1)",,2,,,,,True,,65536,4,64
KVRing-v2-ring,0.006250388,0.006250388,4.9112e-05,0.006250388,0.000148065,0.006262405,8.03125,1.0078125,1025.015625,0.05133056640625,0.0004672706127166748,0.012786865234375,3.3671790292748263,"(0,0)->(1,0)",1.0,2,128,ring,serpentine,8,True,not_modeled_for_performance,65536,4,64
KVRing-v2-tree,0.006250388,0.006250388,4.9052e-05,0.006250388,0.000211903,0.006262405,8.03125,1.0078125,1025.015625,0.04736328125,0.0004362761974334717,0.01190185546875,3.3567866657558576,"(0,2)->(0,1)",1.0,2,128,tree,serpentine,8,True,not_modeled_for_performance,65536,4,64
Pull-KV Independent,11.09513341,11.09513341,11.09513341,11.09513341,10.995131884,0.100001526,8.03125,8.0,2048.03125,2048.00390625,30.000057220458984,1024.0009765625,2.9999971389825077,"(7,7)->(6,7)",,4,,,,,,,65536,4,64
Central KV-Stationary,0.108616355,0.108616355,0.108616355,0.108616355,2.642e-05,0.108589935,8.03125,8.0,2048.03125,0.00592041015625,8.672475814819336e-05,0.001983642578125,2.0103092783505154,"(7,7)->(6,7)",,4,,,,,,,65536,4,64
Replicate-All,0.196800298,0.196800298,0.196800298,0.196800298,0.171798772,0.025001526,32.03125,8.0078125,512.03125,32.0,0.46875,16.0,1.5,"(7,7)->(6,7)",,4,,,,,,,65536,4,64
KVRing-v1-sequential-pipeline,0.01255707,0.01255707,0.01255707,0.01255707,5.5544e-05,0.012501526,8.03125,1.0078125,256.03125,0.00439453125,0.0010986328125,0.00439453125,1.0,"(0,0)->(0,1)",,4,,,,,True,,65536,4,64
KVRing-v2-ring,0.003125388,0.003125388,4.9115e-05,0.003125388,0.00018968,0.003137405,8.03125,1.0078125,513.015625,0.05133056640625,0.0004305839538574219,0.01763916015625,4.400609080841639,"(0,0)->(1,0)",0.5,4,64,ring,serpentine,8,True,not_modeled_for_performance,65536,4,64
KVRing-v2-tree,0.003125388,0.003125388,4.9055e-05,0.003125388,0.000274817,0.003137405,8.03125,1.0078125,513.015625,0.04736328125,0.00039958953857421875,0.013671875,3.675417661097852,"(0,0)->(1,0)",0.5,4,64,tree,serpentine,8,True,not_modeled_for_performance,65536,4,64
Pull-KV Independent,11.09513341,11.09513341,11.09513341,11.09513341,10.995131884,0.100001526,8.03125,8.0,2048.03125,2048.00390625,30.000057220458984,1024.0009765625,2.9999971389825077,"(7,7)->(6,7)",,8,,,,,,,65536,4,64
Central KV-Stationary,0.108616355,0.108616355,0.108616355,0.108616355,2.642e-05,0.108589935,8.03125,8.0,2048.03125,0.00592041015625,8.672475814819336e-05,0.001983642578125,2.0103092783505154,"(7,7)->(6,7)",,8,,,,,,,65536,4,64
Replicate-All,0.196800298,0.196800298,0.196800298,0.196800298,0.171798772,0.025001526,32.03125,8.0078125,512.03125,32.0,0.46875,16.0,1.5,"(7,7)->(6,7)",,8,,,,,,,65536,4,64
KVRing-v1-sequential-pipeline,0.01255707,0.01255707,0.01255707,0.01255707,5.5544e-05,0.012501526,8.03125,1.0078125,256.03125,0.00439453125,0.0010986328125,0.00439453125,1.0,"(0,0)->(0,1)",,8,,,,,True,,65536,4,64
KVRing-v2-ring,0.003125775,0.003125775,4.9121e-05,0.003125775,0.000379079,0.003137792,8.03125,1.0078125,513.015625,0.1026611328125,0.0008611679077148438,0.0352783203125,4.400609080841639,"(0,0)->(1,0)",0.5,8,64,ring,serpentine,8,True,not_modeled_for_performance,65536,4,64
KVRing-v2-tree,0.003125775,0.003125775,4.9061e-05,0.003125775,0.000549413,0.003137792,8.03125,1.0078125,513.015625,0.0947265625,0.0007991790771484375,0.02734375,3.675417661097852,"(0,0)->(1,0)",0.5,8,64,tree,serpentine,8,True,not_modeled_for_performance,65536,4,64
Pull-KV Independent,11.09513341,11.09513341,11.09513341,11.09513341,10.995131884,0.100001526,8.03125,8.0,2048.03125,2048.00390625,30.000057220458984,1024.0009765625,2.9999971389825077,"(7,7)->(6,7)",,16,,,,,,,65536,4,64
Central KV-Stationary,0.108616355,0.108616355,0.108616355,0.108616355,2.642e-05,0.108589935,8.03125,8.0,2048.03125,0.00592041015625,8.672475814819336e-05,0.001983642578125,2.0103092783505154,"(7,7)->(6,7)",,16,,,,,,,65536,4,64
Replicate-All,0.196800298,0.196800298,0.196800298,0.196800298,0.171798772,0.025001526,32.03125,8.0078125,512.03125,32.0,0.46875,16.0,1.5,"(7,7)->(6,7)",,16,,,,,,,65536,4,64
KVRing-v1-sequential-pipeline,0.01255707,0.01255707,0.01255707,0.01255707,5.5544e-05,0.012501526,8.03125,1.0078125,256.03125,0.00439453125,0.0010986328125,0.00439453125,1.0,"(0,0)->(0,1)",,16,,,,,True,,65536,4,64
KVRing-v2-ring,0.00312655,0.00312655,4.9133e-05,0.00312655,0.000757877,0.003138567,8.03125,1.0078125,513.015625,0.205322265625,0.0017223358154296875,0.070556640625,4.400609080841639,"(0,0)->(1,0)",0.5,16,64,ring,serpentine,8,True,not_modeled_for_performance,65536,4,64
KVRing-v2-tree,0.00312655,0.00312655,4.9073e-05,0.00312655,0.001098604,0.003138567,8.03125,1.0078125,513.015625,0.189453125,0.001598358154296875,0.0546875,3.675417661097852,"(0,0)->(1,0)",0.5,16,64,tree,serpentine,8,True,not_modeled_for_performance,65536,4,64
Pull-KV Independent,44.380533639,44.380533639,44.380533639,44.380533639,43.980527535,0.400006104,8.125,8.0,8192.125,8192.015625,120.00022888183594,4096.00390625,2.9999971389825077,"(7,7)->(6,7)",,1,,,,,,,65536,4,256
Central KV-Stationary,0.434465416,0.434465416,0.434465416,0.434465416,0.000105677,0.434359739,8.125,8.0,8192.125,0.023681640625,0.00034689903259277344,0.0079345703125,2.0103092783505154,"(7,7)->(6,7)",,1,,,,,,,65536,4,256
Replicate-All,0.271804876,0.271804876,0.271804876,0.271804876,0.171798772,0.100006104,32.125,8.03125,2048.125,32.0,0.46875,16.0,1.5,"(7,7)->(6,7)",,1,,,,,,,65536,4,256
KVRing-v1-sequential-pipeline,0.05022444,0.05022444,0.05022444,0.05022444,0.000218336,0.050006104,8.125,1.03125,1024.125,0.017578125,0.00439453125,0.017578125,1.0,"(0,0)->(0,1)",,1,,,,,True,,65536,4,256
KVRing-v2-ring,0.05000155,0.05000155,4.913e-05,0.05000155,0.000423664,0.0501961,8.125,1.03125,8208.0625,0.205322265625,0.002015829086303711,0.0374755859375,4.266410408042578,"(0,0)->(1,0)",8.0,1,1024,ring,serpentine,8,True,not_modeled_for_performance,65536,4,256
KVRing-v2-tree,0.05000155,0.05000155,4.913e-05,0.05000155,0.000679254,0.0501961,8.125,1.03125,8208.0625,0.189453125,0.0018918514251708984,0.051513671875,6.1957151858853186,"(0,2)->(0,1)",8.0,1,1024,tree,serpentine,8,True,not_modeled_for_performance,65536,4,256
Pull-KV Independent,44.380533639,44.380533639,44.380533639,44.380533639,43.980527535,0.400006104,8.125,8.0,8192.125,8192.015625,120.00022888183594,4096.00390625,2.9999971389825077,"(7,7)->(6,7)",,2,,,,,,,65536,4,256
Central KV-Stationary,0.434465416,0.434465416,0.434465416,0.434465416,0.000105677,0.434359739,8.125,8.0,8192.125,0.023681640625,0.00034689903259277344,0.0079345703125,2.0103092783505154,"(7,7)->(6,7)",,2,,,,,,,65536,4,256
Replicate-All,0.271804876,0.271804876,0.271804876,0.271804876,0.171798772,0.100006104,32.125,8.03125,2048.125,32.0,0.46875,16.0,1.5,"(7,7)->(6,7)",,2,,,,,,,65536,4,256
KVRing-v1-sequential-pipeline,0.05022444,0.05022444,0.05022444,0.05022444,0.000218336,0.050006104,8.125,1.03125,1024.125,0.017578125,0.00439453125,0.017578125,1.0,"(0,0)->(0,1)",,2,,,,,True,,65536,4,256
KVRing-v2-ring,0.02500155,0.02500155,4.9112e-05,0.02500155,0.000591416,0.0251961,8.125,1.03125,4112.0625,0.205322265625,0.0018690824508666992,0.0511474609375,3.3671790292748263,"(0,0)->(1,0)",4.0,2,512,ring,serpentine,8,True,not_modeled_for_performance,65536,4,256
KVRing-v2-tree,0.02500155,0.02500155,4.9052e-05,0.02500155,0.000846946,0.0251961,8.125,1.03125,4112.0625,0.189453125,0.0017451047897338867,0.047607421875,3.3567866657558576,"(0,2)->(0,1)",4.0,2,512,tree,serpentine,8,True,not_modeled_for_performance,65536,4,256
Pull-KV Independent,44.380533639,44.380533639,44.380533639,44.380533639,43.980527535,0.400006104,8.125,8.0,8192.125,8192.015625,120.00022888183594,4096.00390625,2.9999971389825077,"(7,7)->(6,7)",,4,,,,,,,65536,4,256
Central KV-Stationary,0.434465416,0.434465416,0.434465416,0.434465416,0.000105677,0.434359739,8.125,8.0,8192.125,0.023681640625,0.00034689903259277344,0.0079345703125,2.0103092783505154,"(7,7)->(6,7)",,4,,,,,,,65536,4,256
Replicate-All,0.271804876,0.271804876,0.271804876,0.271804876,0.171798772,0.100006104,32.125,8.03125,2048.125,32.0,0.46875,16.0,1.5,"(7,7)->(6,7)",,4,,,,,,,65536,4,256
KVRing-v1-sequential-pipeline,0.05022444,0.05022444,0.05022444,0.05022444,0.000218336,0.050006104,8.125,1.03125,1024.125,0.017578125,0.00439453125,0.017578125,1.0,"(0,0)->(0,1)",,4,,,,,True,,65536,4,256
KVRing-v2-ring,0.01250155,0.01250155,4.9115e-05,0.01250155,0.000757877,0.0126961,8.125,1.03125,2064.0625,0.205322265625,0.0017223358154296875,0.070556640625,4.400609080841639,"(0,0)->(1,0)",2.0,4,256,ring,serpentine,8,True,not_modeled_for_performance,65536,4,256
KVRing-v2-tree,0.01250155,0.01250155,4.9055e-05,0.01250155,0.001098604,0.0126961,8.125,1.03125,2064.0625,0.189453125,0.001598358154296875,0.0546875,3.675417661097852,"(0,0)->(1,0)",2.0,4,256,tree,serpentine,8,True,not_modeled_for_performance,65536,4,256
Pull-KV Independent,44.380533639,44.380533639,44.380533639,44.380533639,43.980527535,0.400006104,8.125,8.0,8192.125,8192.015625,120.00022888183594,4096.00390625,2.9999971389825077,"(7,7)->(6,7)",,8,,,,,,,65536,4,256
Central KV-Stationary,0.434465416,0.434465416,0.434465416,0.434465416,0.000105677,0.434359739,8.125,8.0,8192.125,0.023681640625,0.00034689903259277344,0.0079345703125,2.0103092783505154,"(7,7)->(6,7)",,8,,,,,,,65536,4,256
Replicate-All,0.271804876,0.271804876,0.271804876,0.271804876,0.171798772,0.100006104,32.125,8.03125,2048.125,32.0,0.46875,16.0,1.5,"(7,7)->(6,7)",,8,,,,,,,65536,4,256
KVRing-v1-sequential-pipeline,0.05022444,0.05022444,0.05022444,0.05022444,0.000218336,0.050006104,8.125,1.03125,1024.125,0.017578125,0.00439453125,0.017578125,1.0,"(0,0)->(0,1)",,8,,,,,True,,65536,4,256
KVRing-v2-ring,0.0125031,0.0125031,4.9121e-05,0.0125031,0.001515474,0.01269765,8.125,1.03125,2064.0625,0.41064453125,0.003444671630859375,0.14111328125,4.400609080841639,"(0,0)->(1,0)",2.0,8,256,ring,serpentine,8,True,not_modeled_for_performance,65536,4,256
KVRing-v2-tree,0.0125031,0.0125031,4.9061e-05,0.0125031,0.002196988,0.01269765,8.125,1.03125,2064.0625,0.37890625,0.00319671630859375,0.109375,3.675417661097852,"(0,0)->(1,0)",2.0,8,256,tree,serpentine,8,True,not_modeled_for_performance,65536,4,256
Pull-KV Independent,44.380533639,44.380533639,44.380533639,44.380533639,43.980527535,0.400006104,8.125,8.0,8192.125,8192.015625,120.00022888183594,4096.00390625,2.9999971389825077,"(7,7)->(6,7)",,16,,,,,,,65536,4,256
Central KV-Stationary,0.434465416,0.434465416,0.434465416,0.434465416,0.000105677,0.434359739,8.125,8.0,8192.125,0.023681640625,0.00034689903259277344,0.0079345703125,2.0103092783505154,"(7,7)->(6,7)",,16,,,,,,,65536,4,256
Replicate-All,0.271804876,0.271804876,0.271804876,0.271804876,0.171798772,0.100006104,32.125,8.03125,2048.125,32.0,0.46875,16.0,1.5,"(7,7)->(6,7)",,16,,,,,,,65536,4,256
KVRing-v1-sequential-pipeline,0.05022444,0.05022444,0.05022444,0.05022444,0.000218336,0.050006104,8.125,1.03125,1024.125,0.017578125,0.00439453125,0.017578125,1.0,"(0,0)->(0,1)",,16,,,,,True,,65536,4,256
KVRing-v2-ring,0.012506199,0.012506199,4.9133e-05,0.012506199,0.003030666,0.012700749,8.125,1.03125,2064.0625,0.8212890625,0.00688934326171875,0.2822265625,4.400609080841639,"(0,0)->(1,0)",2.0,16,256,ring,serpentine,8,True,not_modeled_for_performance,65536,4,256
KVRing-v2-tree,0.012506199,0.012506199,4.9073e-05,0.012506199,0.004393755,0.012700749,8.125,1.03125,2064.0625,0.7578125,0.0063934326171875,0.21875,3.675417661097852,"(0,0)->(1,0)",2.0,16,256,tree,serpentine,8,True,not_modeled_for_performance,65536,4,256
Pull-KV Independent,88.761067277,88.761067277,88.761067277,88.761067277,87.961055069,0.800012208,8.25,8.0,16384.25,16384.03125,240.00045776367188,8192.0078125,2.9999971389825077,"(7,7)->(6,7)",,1,,,,,,,65536,4,512
Central KV-Stationary,0.868930831,0.868930831,0.868930831,0.868930831,0.000211354,0.868719477,8.25,8.0,16384.25,0.04736328125,0.0006937980651855469,0.015869140625,2.0103092783505154,"(7,7)->(6,7)",,1,,,,,,,65536,4,512
Replicate-All,0.37181098,0.37181098,0.37181098,0.37181098,0.171798772,0.200012208,32.25,8.0625,4096.25,32.0,0.46875,16.0,1.5,"(7,7)->(6,7)",,1,,,,,,,65536,4,512
KVRing-v1-sequential-pipeline,0.100447599,0.100447599,0.100447599,0.100447599,0.000435391,0.100012208,8.25,1.0625,2048.25,0.03515625,0.0087890625,0.03515625,1.0,"(0,0)->(0,1)",,1,,,,,True,,65536,4,512
KVRing-v2-ring,0.1000031,0.1000031,4.913e-05,0.1000031,0.000847026,0.100782825,8.25,1.0625,16448.125,0.41064453125,0.004031658172607422,0.074951171875,4.266410408042578,"(0,0)->(1,0)",16.0,1,2048,ring,serpentine,8,True,not_modeled_for_performance,65536,4,512
KVRing-v2-tree,0.1000031,0.1000031,4.913e-05,0.1000031,0.001358207,0.100782825,8.25,1.0625,16448.125,0.37890625,0.003783702850341797,0.10302734375,6.1957151858853186,"(0,2)->(0,1)",16.0,1,2048,tree,serpentine,8,True,not_modeled_for_performance,65536,4,512
Pull-KV Independent,88.761067277,88.761067277,88.761067277,88.761067277,87.961055069,0.800012208,8.25,8.0,16384.25,16384.03125,240.00045776367188,8192.0078125,2.9999971389825077,"(7,7)->(6,7)",,2,,,,,,,65536,4,512
Central KV-Stationary,0.868930831,0.868930831,0.868930831,0.868930831,0.000211354,0.868719477,8.25,8.0,16384.25,0.04736328125,0.0006937980651855469,0.015869140625,2.0103092783505154,"(7,7)->(6,7)",,2,,,,,,,65536,4,512
Replicate-All,0.37181098,0.37181098,0.37181098,0.37181098,0.171798772,0.200012208,32.25,8.0625,4096.25,32.0,0.46875,16.0,1.5,"(7,7)->(6,7)",,2,,,,,,,65536,4,512
KVRing-v1-sequential-pipeline,0.100447599,0.100447599,0.100447599,0.100447599,0.000435391,0.100012208,8.25,1.0625,2048.25,0.03515625,0.0087890625,0.03515625,1.0,"(0,0)->(0,1)",,2,,,,,True,,65536,4,512
KVRing-v2-ring,0.0500031,0.0500031,4.9112e-05,0.0500031,0.00118255,0.050782825,8.25,1.0625,8256.125,0.41064453125,0.0037381649017333984,0.102294921875,3.3671790292748263,"(0,0)->(1,0)",8.0,2,1024,ring,serpentine,8,True,not_modeled_for_performance,65536,4,512
KVRing-v2-tree,0.0500031,0.0500031,4.9052e-05,0.0500031,0.001693671,0.050782825,8.25,1.0625,8256.125,0.37890625,0.0034902095794677734,0.09521484375,3.3567866657558576,"(0,2)->(0,1)",8.0,2,1024,tree,serpentine,8,True,not_modeled_for_performance,65536,4,512
Pull-KV Independent,88.761067277,88.761067277,88.761067277,88.761067277,87.961055069,0.800012208,8.25,8.0,16384.25,16384.03125,240.00045776367188,8192.0078125,2.9999971389825077,"(7,7)->(6,7)",,4,,,,,,,65536,4,512
Central KV-Stationary,0.868930831,0.868930831,0.868930831,0.868930831,0.000211354,0.868719477,8.25,8.0,16384.25,0.04736328125,0.0006937980651855469,0.015869140625,2.0103092783505154,"(7,7)->(6,7)",,4,,,,,,,65536,4,512
Replicate-All,0.37181098,0.37181098,0.37181098,0.37181098,0.171798772,0.200012208,32.25,8.0625,4096.25,32.0,0.46875,16.0,1.5,"(7,7)->(6,7)",,4,,,,,,,65536,4,512
KVRing-v1-sequential-pipeline,0.100447599,0.100447599,0.100447599,0.100447599,0.000435391,0.100012208,8.25,1.0625,2048.25,0.03515625,0.0087890625,0.03515625,1.0,"(0,0)->(0,1)",,4,,,,,True,,65536,4,512
KVRing-v2-ring,0.0250031,0.0250031,4.9115e-05,0.0250031,0.001515474,0.025782825,8.25,1.0625,4160.125,0.41064453125,0.003444671630859375,0.14111328125,4.400609080841639,"(0,0)->(1,0)",4.0,4,512,ring,serpentine,8,True,not_modeled_for_performance,65536,4,512
KVRing-v2-tree,0.0250031,0.0250031,4.9055e-05,0.0250031,0.002196988,0.025782825,8.25,1.0625,4160.125,0.37890625,0.00319671630859375,0.109375,3.675417661097852,"(0,0)->(1,0)",4.0,4,512,tree,serpentine,8,True,not_modeled_for_performance,65536,4,512
Pull-KV Independent,88.761067277,88.761067277,88.761067277,88.761067277,87.961055069,0.800012208,8.25,8.0,16384.25,16384.03125,240.00045776367188,8192.0078125,2.9999971389825077,"(7,7)->(6,7)",,8,,,,,,,65536,4,512
Central KV-Stationary,0.868930831,0.868930831,0.868930831,0.868930831,0.000211354,0.868719477,8.25,8.0,16384.25,0.04736328125,0.0006937980651855469,0.015869140625,2.0103092783505154,"(7,7)->(6,7)",,8,,,,,,,65536,4,512
Replicate-All,0.37181098,0.37181098,0.37181098,0.37181098,0.171798772,0.200012208,32.25,8.0625,4096.25,32.0,0.46875,16.0,1.5,"(7,7)->(6,7)",,8,,,,,,,65536,4,512
KVRing-v1-sequential-pipeline,0.100447599,0.100447599,0.100447599,0.100447599,0.000435391,0.100012208,8.25,1.0625,2048.25,0.03515625,0.0087890625,0.03515625,1.0,"(0,0)->(0,1)",,8,,,,,True,,65536,4,512
KVRing-v2-ring,0.025006199,0.025006199,4.9121e-05,0.025006199,0.003030666,0.025785924,8.25,1.0625,4160.125,0.8212890625,0.00688934326171875,0.2822265625,4.400609080841639,"(0,0)->(1,0)",4.0,8,512,ring,serpentine,8,True,not_modeled_for_performance,65536,4,512
KVRing-v2-tree,0.025006199,0.025006199,4.9061e-05,0.025006199,0.004393755,0.025785924,8.25,1.0625,4160.125,0.7578125,0.0063934326171875,0.21875,3.675417661097852,"(0,0)->(1,0)",4.0,8,512,tree,serpentine,8,True,not_modeled_for_performance,65536,4,512
Pull-KV Independent,88.761067277,88.761067277,88.761067277,88.761067277,87.961055069,0.800012208,8.25,8.0,16384.25,16384.03125,240.00045776367188,8192.0078125,2.9999971389825077,"(7,7)->(6,7)",,16,,,,,,,65536,4,512
Central KV-Stationary,0.868930831,0.868930831,0.868930831,0.868930831,0.000211354,0.868719477,8.25,8.0,16384.25,0.04736328125,0.0006937980651855469,0.015869140625,2.0103092783505154,"(7,7)->(6,7)",,16,,,,,,,65536,4,512
Replicate-All,0.37181098,0.37181098,0.37181098,0.37181098,0.171798772,0.200012208,32.25,8.0625,4096.25,32.0,0.46875,16.0,1.5,"(7,7)->(6,7)",,16,,,,,,,65536,4,512
KVRing-v1-sequential-pipeline,0.100447599,0.100447599,0.100447599,0.100447599,0.000435391,0.100012208,8.25,1.0625,2048.25,0.03515625,0.0087890625,0.03515625,1.0,"(0,0)->(0,1)",,16,,,,,True,,65536,4,512
KVRing-v2-ring,0.025012398,0.025012398,4.9133e-05,0.025012398,0.00606105,0.025792123,8.25,1.0625,4160.125,1.642578125,0.0137786865234375,0.564453125,4.400609080841639,"(0,0)->(1,0)",4.0,16,512,ring,serpentine,8,True,not_modeled_for_performance,65536,4,512
KVRing-v2-tree,0.025012398,0.025012398,4.9073e-05,0.025012398,0.008787288,0.025792123,8.25,1.0625,4160.125,1.515625,0.012786865234375,0.4375,3.675417661097852,"(0,0)->(1,0)",4.0,16,512,tree,serpentine,8,True,not_modeled_for_performance,65536,4,512
Pull-KV Independent,22.1902617,22.1902617,22.1902617,22.1902617,21.990258648,0.200003052,8.0625,8.0,4096.0625,4096.0078125,46.00008773803711,2048.001953125,5.21738632866523,"(7,7)->(8,7)",,1,,,,,,,65536,8,64
Central KV-Stationary,0.217227589,0.217227589,0.217227589,0.217227589,4.7719e-05,0.21717987,8.0625,8.0,4096.0625,0.0118408203125,0.00013297796249389648,0.00396728515625,3.4961900493052447,"(7,7)->(8,7)",,1,,,,,,,65536,8,64
Replicate-All,0.368600516,0.368600516,0.368600516,0.368600516,0.343597464,0.025003052,64.0625,8.0078125,512.0625,64.0,0.71875,32.0,2.608695652173913,"(7,7)->(8,7)",,1,,,,,,,65536,8,64
KVRing-v1-sequential-pipeline,0.02511286,0.02511286,0.02511286,0.02511286,0.000109808,0.025003052,8.0625,1.0078125,512.0625,0.0087890625,0.002197265625,0.0087890625,1.0,"(0,0)->(0,1)",,1,,,,,True,,65536,8,64
KVRing-v2-ring,0.025000775,0.025000775,4.913e-05,0.025000775,0.000180689,0.025012792,8.0625,1.0078125,4098.03125,0.1026611328125,0.0009545087814331055,0.0163116455078125,4.622720744348695,"(0,0)->(1,0)",4.0,1,512,ring,serpentine,8,True,not_modeled_for_performance,65536,8,64
