policy,prediction_mode,estimator_mode,concurrency,memory_budget,total_cycles,p95_llm_step_latency,p99_llm_step_latency,throughput_llm_steps_per_cycle,effective_prefill_tokens,cache_byte_miss,state_misses,LRU_regret_states_preserved,LRU_regret_tokens_preserved,asg_builder_enabled,oracle_future,baseline_class,retention_policy,mapping_policy,prefetch_policy,prompt_reconstruction_quality,observation_compression_class,data_quality,paper_usable,num_high_quality_traces,num_smoke_traces,num_traces,selected_trace_count,delayed_reuse_ratio,effective_prefill_reduction,cache_hit_ratio,model_compute_cycles,model_comm_cycles,remote_read_bytes,demand_migration_bytes,prefetch_migration_bytes,prefetch_hidden_cycles,prefetch_exposed_cycles,unused_prefetch_events,local_state_hits,remote_state_hits,retained_state_type_distribution,oracle_gap,llm_step_latency_quantiles_available
asg-prefetch-v2-online,heuristic,heuristic,1,0.5,666201331,,,1.350942962916416e-07,36919,0,0,0,0,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,21844982,2065008,963117056,0,974127104,3568552,237570,27,339,71,"{""agent_role"": 10, ""assistant_delta"": 2, ""edit_diff"": 13, ""system_prefix"": 10, ""task_prefix"": 10, ""test_failure_summary"": 1, ""tool_observation"": 1}",,False
lru-system,none,none,2,0.5,665974000,,,1.351404108869115e-07,36919,0,0,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,297,113,"{""agent_role"": 3, ""assistant_delta"": 18, ""edit_diff"": 5, ""file_context"": 7, ""system_prefix"": 3, ""task_prefix"": 3, ""test_failure_summary"": 2, ""tool_observation"": 2}",,False
kvflow-like,none,none,2,0.5,666071000,,,1.351207303725879e-07,37539,325058560,14,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.15027841912264028,0.9658536585365853,27969000,0,0,0,0,0,0,0,297,99,"{""agent_role"": 10, ""edit_diff"": 3, ""system_prefix"": 10, ""task_prefix"": 10, ""test_failure_summary"": 5}",,False
asg-retention-v2-online,heuristic,heuristic,2,0.5,665974000,,,1.351404108869115e-07,36919,0,0,0,0,True,False,asg,asg-v2,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,309,101,"{""agent_role"": 10, ""assistant_delta"": 2, ""edit_diff"": 5, ""system_prefix"": 10, ""task_prefix"": 10, ""test_failure_summary"": 3, ""tool_observation"": 1}",,False
asg-retention-v2-oracle,oracle,oracle,2,0.5,665974000,,,1.351404108869115e-07,36919,0,0,0,0,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,299,111,"{""agent_role"": 2, ""assistant_delta"": 12, ""edit_diff"": 4, ""system_prefix"": 10, ""task_prefix"": 10, ""test_failure_summary"": 2, ""tool_observation"": 2}",,False
asg-placement-v2-online,heuristic,heuristic,2,0.5,666209721,,,1.350925949638012e-07,36919,0,0,0,0,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,25205886,1703097,1132462080,18874368,0,0,0,0,315,95,"{""agent_role"": 10, ""assistant_delta"": 2, ""edit_diff"": 5, ""system_prefix"": 10, ""task_prefix"": 10, ""test_failure_summary"": 3, ""tool_observation"": 1}",,False
asg-prefetch-v2-online,heuristic,heuristic,2,0.5,666117561,,,1.3511128555879642e-07,36919,0,0,0,0,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,23349961,4872202,1401946112,0,1390936064,4484103,950280,33,318,92,"{""agent_role"": 10, ""assistant_delta"": 2, ""edit_diff"": 5, ""system_prefix"": 10, ""task_prefix"": 10, ""test_failure_summary"": 3, ""tool_observation"": 1}",,False
lru-system,none,none,4,0.5,665974000,,,1.351404108869115e-07,36919,0,0,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,256,154,"{""agent_role"": 3, ""assistant_delta"": 18, ""edit_diff"": 5, ""file_context"": 7, ""system_prefix"": 3, ""task_prefix"": 3, ""test_failure_summary"": 2, ""tool_observation"": 2}",,False
kvflow-like,none,none,4,0.5,666045000,,,1.3512600499966217e-07,37495,301989888,12,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.15127438996785736,0.9707317073170731,27924000,0,0,0,0,0,0,0,274,124,"{""agent_role"": 10, ""edit_diff"": 3, ""system_prefix"": 10, ""task_prefix"": 10, ""test_failure_summary"": 5}",,False
asg-retention-v2-online,heuristic,heuristic,4,0.5,665974000,,,1.351404108869115e-07,36919,0,0,0,0,True,False,asg,asg-v2,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,280,130,"{""agent_role"": 10, ""assistant_delta"": 2, ""edit_diff"": 5, ""system_prefix"": 10, ""task_prefix"": 10, ""test_failure_summary"": 3, ""tool_observation"": 1}",,False
asg-retention-v2-oracle,oracle,oracle,4,0.5,665974000,,,1.351404108869115e-07,36919,0,0,0,0,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,299,111,"{""agent_role"": 2, ""assistant_delta"": 12, ""edit_diff"": 4, ""system_prefix"": 10, ""task_prefix"": 10, ""test_failure_summary"": 2, ""tool_observation"": 2}",,False
asg-placement-v2-online,heuristic,heuristic,4,0.5,666215865,,,1.350913491079952e-07,36919,0,0,0,0,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,25911047,1739492,1222639616,25165824,0,0,0,0,298,112,"{""agent_role"": 10, ""assistant_delta"": 2, ""edit_diff"": 5, ""system_prefix"": 10, ""task_prefix"": 10, ""test_failure_summary"": 3, ""tool_observation"": 1}",,False
asg-prefetch-v2-online,heuristic,heuristic,4,0.5,666215865,,,1.350913491079952e-07,36919,0,0,0,0,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,23255904,6449119,1434451968,0,1703411712,5688330,966767,41,307,103,"{""agent_role"": 10, ""assistant_delta"": 2, ""edit_diff"": 5, ""system_prefix"": 10, ""task_prefix"": 10, ""test_failure_summary"": 3, ""tool_observation"": 1}",,False
lru-system,none,none,8,0.5,665974000,,,1.351404108869115e-07,36919,0,0,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,278,132,"{""agent_role"": 3, ""assistant_delta"": 18, ""edit_diff"": 5, ""file_context"": 7, ""system_prefix"": 3, ""task_prefix"": 3, ""test_failure_summary"": 2, ""tool_observation"": 2}",,False
kvflow-like,none,none,8,0.5,666045000,,,1.3512600499966217e-07,37681,399507456,12,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.14706414957671243,0.9707317073170731,28065000,0,0,0,0,0,0,0,267,131,"{""agent_role"": 10, ""edit_diff"": 3, ""system_prefix"": 10, ""task_prefix"": 10, ""test_failure_summary"": 5}",,False
asg-retention-v2-online,heuristic,heuristic,8,0.5,665974000,,,1.351404108869115e-07,36919,0,0,0,0,True,False,asg,asg-v2,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,281,129,"{""agent_role"": 10, ""assistant_delta"": 2, ""edit_diff"": 5, ""system_prefix"": 10, ""task_prefix"": 10, ""test_failure_summary"": 3, ""tool_observation"": 1}",,False
asg-retention-v2-oracle,oracle,oracle,8,0.5,665974000,,,1.351404108869115e-07,36919,0,0,0,0,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,284,126,"{""agent_role"": 2, ""assistant_delta"": 12, ""edit_diff"": 4, ""system_prefix"": 10, ""task_prefix"": 10, ""test_failure_summary"": 2, ""tool_observation"": 2}",,False
asg-placement-v2-online,heuristic,heuristic,8,0.5,666262970,,,1.3508179810743496e-07,36919,0,0,0,0,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,24626265,2065838,1329070080,25165824,0,0,0,0,289,121,"{""agent_role"": 10, ""assistant_delta"": 2, ""edit_diff"": 5, ""system_prefix"": 10, ""task_prefix"": 10, ""test_failure_summary"": 3, ""tool_observation"": 1}",,False
asg-prefetch-v2-online,heuristic,heuristic,8,0.5,666262970,,,1.3508179810743496e-07,36919,0,0,0,0,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,23967857,7274960,1626341376,0,1894252544,5953775,1445905,50,301,109,"{""agent_role"": 10, ""assistant_delta"": 2, ""edit_diff"": 5, ""system_prefix"": 10, ""task_prefix"": 10, ""test_failure_summary"": 3, ""tool_observation"": 1}",,False
lru-system,none,none,16,0.5,665974000,,,1.351404108869115e-07,36919,0,0,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,290,120,"{""agent_role"": 6, ""assistant_delta"": 12, ""edit_diff"": 6, ""file_context"": 2, ""system_prefix"": 6, ""task_prefix"": 6, ""tool_observation"": 5}",,False
kvflow-like,none,none,16,0.5,665974000,,,1.351404108869115e-07,36919,0,0,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,267,143,"{""agent_role"": 10, ""assistant_delta"": 1, ""edit_diff"": 20, ""file_context"": 30, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
asg-retention-v2-online,heuristic,heuristic,16,0.5,665974000,,,1.351404108869115e-07,36919,0,0,0,0,True,False,asg,asg-v2,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,287,123,"{""agent_role"": 10, ""assistant_delta"": 2, ""edit_diff"": 17, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
asg-retention-v2-oracle,oracle,oracle,16,0.5,665974000,,,1.351404108869115e-07,36919,0,0,0,0,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,302,108,"{""agent_role"": 2, ""assistant_delta"": 10, ""edit_diff"": 5, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 5}",,False
asg-placement-v2-online,heuristic,heuristic,16,0.5,666162517,,,1.3510216756911888e-07,36919,0,0,0,0,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,25914844,1705640,1260388352,18874368,0,0,0,0,297,113,"{""agent_role"": 10, ""assistant_delta"": 2, ""edit_diff"": 17, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
asg-prefetch-v2-online,heuristic,heuristic,16,0.5,666871130,,,1.349586088694528e-07,36919,0,0,0,0,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,23126309,7909285,1638924288,0,2426404864,8486953,991250,53,301,109,"{""agent_role"": 10, ""assistant_delta"": 2, ""edit_diff"": 17, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
